gen,idx,rep_128,rep_256,rep_512,width_mult,down_op,down_k,pan_repeats,mAP,lat_ms,sd_size_mb,on_disk_mb,macs,params,rank,crowd,weights,yaml,run_dir,feasible
0,0,1,1,1,0.25,GhostConv,3,1,0.5585394850066334,11.729326248168945,10.676837921142578,5.5379438400268555,3667302400.0,2787315.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762001911899_1948\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762001911899_1948\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762001911899_1948,True
0,1,2,1,3,0.33,GhostConv,3,1,0.591332517393637,14.105401039123535,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762002598674_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762002598674_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762002598674_2205,False
0,2,2,1,3,0.33,GhostConv,3,1,0.591332517393637,14.608440399169922,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762003279953_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762003279953_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762003279953_2205,False
0,3,2,1,3,0.33,GhostConv,3,1,0.591332517393637,14.858012199401855,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762003968333_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762003968333_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762003968333_2205,False
0,4,2,1,3,0.33,GhostConv,3,1,0.591332517393637,14.175472259521484,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762004591777_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762004591777_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762004591777_2205,False
0,5,2,1,3,0.33,GhostConv,3,1,0.591332517393637,13.759875297546387,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762005285105_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762005285105_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762005285105_2205,False
0,6,2,1,3,0.33,GhostConv,3,1,0.591332517393637,17.019920349121094,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762005973118_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762005973118_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762005973118_2205,False
0,7,2,1,3,0.33,GhostConv,3,1,0.591332517393637,28.723320960998535,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762006651686_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762006651686_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762006651686_2205,False
0,8,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.767114639282227,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762007324102_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762007324102_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762007324102_2205,False
0,9,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.226925849914551,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762008063150_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762008063150_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762008063150_2205,False
0,10,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.116236686706543,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762008702940_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762008702940_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762008702940_2205,False
0,11,2,1,3,0.33,GhostConv,3,1,0.591332517393637,8.039464950561523,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762009062514_2205\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762009062514_2205\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762009062514_2205,False
1,0,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.7219390869140625,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762009428033_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762009428033_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762009428033_2576,False
1,1,2,1,3,0.33,GhostConv,3,1,0.591332517393637,8.641424179077148,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762009795813_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762009795813_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762009795813_2576,False
1,2,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.523584365844727,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762010161273_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762010161273_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762010161273_2576,False
1,3,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.2388458251953125,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762010525220_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762010525220_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762010525220_2576,False
1,4,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.667484283447266,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762010887186_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762010887186_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762010887186_2576,False
1,5,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.886075973510742,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762011249572_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762011249572_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762011249572_2576,False
1,6,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.963367462158203,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762011610500_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762011610500_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762011610500_2576,False
1,7,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.307906150817871,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762011973785_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762011973785_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762011973785_2576,False
1,8,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.580451965332031,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762012335243_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762012335243_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762012335243_2576,False
1,9,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.314338684082031,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762012697261_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762012697261_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762012697261_2576,False
1,10,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.307896614074707,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762013058911_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762013058911_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762013058911_2576,False
1,11,2,1,3,0.33,GhostConv,3,1,0.591332517393637,8.342771530151367,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762013419350_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762013419350_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762013419350_2576,False
2,0,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.050051689147949,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762013782570_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762013782570_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762013782570_2576,False
2,1,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.916751861572266,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762014143727_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762014143727_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762014143727_2576,False
2,2,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.915782928466796,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762014504909_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762014504909_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762014504909_2576,False
2,3,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.522573471069336,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762014865551_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762014865551_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762014865551_2576,False
2,4,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.874022483825684,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762015225307_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762015225307_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762015225307_2576,False
2,5,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.188677787780762,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762015586641_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762015586641_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762015586641_2576,False
2,6,2,1,3,0.33,GhostConv,3,1,0.591332517393637,8.401646614074707,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762015946577_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762015946577_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762015946577_2576,False
2,7,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.096586227416992,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762016307721_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762016307721_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762016307721_2576,False
2,8,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.552495956420898,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762016667412_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762016667412_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762016667412_2576,False
2,9,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.641836166381836,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762017027293_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762017027293_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762017027293_2576,False
